subject_id,year_in_study,record_date,aerobic_duration,aerobic_pace,aerobic_frequency,walk_without_leash,walk_duration,walk_pace,walk_frequency,walk_reason_bathroom,walk_reason_general_enjoyment,walk_reason_training,walk_reason_other_specify,fetch_games_frequency
grls0Z7K57AA,1,2015-09,,,,0,30-60 minutes,Average,Once or twice/week,0,1,1,,Frequently
grls0Z7K57AA,2,2016-11,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls0ZJZZ9OO,0,2014-05,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,More than once a day,0,1,0,,Occasionally
grls0ZJZZ9OO,1,2015-04,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,10-30 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grls0ZJZZ9OO,2,2016-05,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls0ZT7W4CC,0,2013-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,More than once a day,0,0,1,,Frequently
grls0ZT7W4CC,1,2014-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Once or twice/week,0,0,1,,Frequently
grls0ZT7W4CC,2,2015-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Slow,Less than once/week,0,0,0,travel to appointments or visiting friends,Frequently
grls106R1MGG,0,2013-08,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grls106R1MGG,1,2014-10,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grls106R1MGG,2,2015-10,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Never
grls109PNIYY,0,2013-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Average,More than once a day,1,1,0,,Frequently
grls109PNIYY,1,2014-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grls109PNIYY,2,2015-11,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Frequently
grls10PF8W99,0,2014-08,,,,0,30-60 minutes,Average,More than once a day,0,1,0,,Occasionally
grls10PF8W99,1,2015-10,,,,0,30-60 minutes,Brisk,More than once a day,1,1,1,,Frequently
grls10PF8W99,2,2016-10,,,,0,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grls11BBNP,0,2012-10,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls11BBNP,1,2013-08,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls11BBNP,2,2014-09,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grls12ZDDU,0,2013-09,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,10-30 minutes,Average,Once/day,0,1,0,Exercise for dog,Occasionally
grls12ZDDU,1,2014-11,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grls12ZDDU,2,2015-11,,,,0,10-30 minutes,Brisk,Once/day,1,1,0,,Occasionally
grls1495QP66,0,2014-05,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,,,Never,0,0,0,,Frequently
grls1495QP66,1,2016-02,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,Less than 10 minutes,Average,Less than once/week,0,1,0,,Frequently
grls1495QP66,2,2017-04,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grls15TTBZKK,0,2014-10,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Brisk,More than once a day,1,1,1,,Occasionally
grls15TTBZKK,1,2015-09,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,Once/day,1,1,1,,Frequently
grls15TTBZKK,2,2016-09,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,Once/day,1,1,0,,Frequently
grls16CFUCUU,0,2014-02,,,,0,10-30 minutes,Brisk,Once or twice/week,1,1,1,,Frequently
grls16FL8Z00,0,2014-11,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Occasionally
grls16FL8Z00,1,2015-09,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls16FL8Z00,2,2016-10,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grls16Y39PGG,0,2014-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,Once/day,0,1,1,,Frequently
grls16Y39PGG,1,2015-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Once or twice/week,0,0,1,,Frequently
grls16Y39PGG,2,2016-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Less than 10 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grls170XXJZZ,0,2014-01,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls170XXJZZ,1,2015-05,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Frequently
grls170XXJZZ,2,2016-03,,,,0,Less than 10 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls178QAA,0,2013-12,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls178QAA,1,2015-01,,,,0,10-30 minutes,Average,Once/day,1,1,0,,Frequently
grls178QAA,2,2016-01,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grls17BSWSYY,0,2014-01,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls17FS6T00,0,2013-04,,,,0,30-60 minutes,Slow,Once or twice/week,0,1,0,,Occasionally
grls17FS6T00,1,2014-02,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls17FS6T00,2,2015-04,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Never
grls17J6WYY,0,2014-12,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grls18F2T1OO,0,2013-12,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls18F2T1OO,1,2015-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls18F2T1OO,2,2016-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Jog,Once/day,0,1,0,,Occasionally
grls18SJ0XMM,0,2013-10,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grls18SJ0XMM,1,2015-01,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grls18SJ0XMM,2,2015-11,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grls18Y45LVV,0,2014-04,,,,0,10-30 minutes,Brisk,More than once a day,1,1,1,,Occasionally
grls19LCJPHH,0,2014-12,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,1,,Never
grls19LCJPHH,1,2016-01,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,1,,Occasionally
grls19LCJPHH,2,2017-01,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls1B9PK7YY,0,2014-09,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls1B9PK7YY,1,2015-09,Less than 10 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls1B9PK7YY,2,2016-09,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls1C3AZ244,0,2014-11,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Greater than 60 minutes,Average,More than once a day,0,1,1,,Frequently
grls1C3AZ244,1,2015-12,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,More than once a day,1,1,1,,Frequently
grls1C3AZ244,2,2017-01,,,,0,30-60 minutes,Average,More than once a day,0,1,0,,Frequently
grls1CJ7JS99,0,2013-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Greater than 60 minutes,Average,More than once a day,0,1,0,,Occasionally
grls1CJ7JS99,1,2014-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,More than once a day,0,1,0,,Occasionally
grls1CJ7JS99,2,2015-09,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,Greater than 60 minutes,Average,More than once a day,0,1,0,,Occasionally
grls1CTSI5XX,0,2014-01,,,,0,30-60 minutes,Average,Once/day,0,1,1,,Frequently
grls1CTSI5XX,1,2015-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Less than once/week,1,30-60 minutes,Average,Once or twice/week,0,1,1,,Frequently
grls1CTSI5XX,2,2016-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grls1D4EMDQQ,0,2014-08,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls1D4EMDQQ,1,2015-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,,,Never,0,0,0,,Frequently
grls1D4EMDQQ,2,2016-08,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,Less than 10 minutes,Average,Less than once/month,0,0,0,lead to kennel or vet,Frequently
grls1EC3TN00,0,2014-06,,,,0,10-30 minutes,Average,More than once a day,1,1,0,,Occasionally
grls1EC3TN00,1,2015-01,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,Once/day,1,1,0,,Occasionally
grls1EC3TN00,2,2016-07,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once/day,1,1,1,,Occasionally
grls1EYF5OII,0,2014-12,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Less than once/month,1,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grls1EYF5OII,1,2016-01,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grls1EYF5OII,2,2017-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls1F7MX4EE,0,2013-12,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,More than once a day,1,1,0,,Frequently
grls1F7MX4EE,1,2014-12,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,More than once a day,1,1,0,,Frequently
grls1F7MX4EE,2,2015-12,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grls1FDQRRR,0,2014-07,Less than 10 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grls1FDQRRR,1,2015-07,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grls1FDQRRR,2,2016-08,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls1FFQVPRR,0,2014-07,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grls1FFQVPRR,1,2015-07,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grls1FFQVPRR,2,2016-07,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grls1FSWKG44,0,2014-09,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once/day,1,1,0,,Frequently
grls1FSWKG44,1,2015-11,,,,0,30-60 minutes,Brisk,Once/day,0,1,1,,Frequently
grls1FSWKG44,2,2016-12,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Jog,Once/day,0,1,0,,Frequently
grls1FWHZ3JJ,0,2014-01,Less than 10 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls1FWHZ3JJ,1,2015-01,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Brisk,Once/day,1,1,1,,Frequently
grls1FWHZ3JJ,2,2016-01,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,More than once a day,0,1,0,,Frequently
grls1G0BXJAA,0,2014-10,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls1G0BXJAA,1,2015-09,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls1G0BXJAA,2,2016-09,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls1G2OMPTT,0,2014-06,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Slow,Once or twice/week,1,1,0,,Frequently
grls1G2OMPTT,1,2015-05,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grls1G2OMPTT,2,2016-07,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,Less than once/week,0,1,0,,Frequently
grls1GIDJ588,0,2014-04,,,,0,30-60 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grls1GIDJ588,1,2015-04,,,,0,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grls1GIDJ588,2,2016-04,,,,0,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grls1GKEB022,0,2014-12,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grls1GKEB022,1,2016-05,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grls1GKEB022,2,2017-05,,,,0,10-30 minutes,Average,Less than once/week,0,1,0,,Occasionally
grls1GNBAW55,0,2012-09,,,,0,30-60 minutes,Brisk,More than once a day,1,1,1,,Frequently
grls1GNBAW55,1,2013-10,,,,0,30-60 minutes,Brisk,More than once a day,1,1,0,,Frequently
grls1GO7OVJJ,0,2014-09,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls1GO7OVJJ,1,2015-11,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls1IO60U55,0,2013-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grls1J6B2II,0,2013-11,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Less than once/month,0,0,1,,Frequently
grls1J6B2II,1,2014-10,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Slow,Less than once/month,0,0,1,,Frequently
grls1JWEEY,0,2012-05,,,,0,10-30 minutes,Brisk,More than once a day,1,1,1,,Frequently
grls1JWEEY,1,2013-06,,,,0,10-30 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grls1JWEEY,2,2014-08,,,,0,10-30 minutes,Brisk,More than once a day,1,1,1,,Occasionally
grls1JY67HOO,0,2014-05,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls1JY67HOO,1,2015-11,,,,0,10-30 minutes,Average,More than once a day,1,0,0,,Frequently
grls1JY67HOO,2,2016-11,,,,0,10-30 minutes,Brisk,More than once a day,1,1,0,,Frequently
grls1JY77077,0,2014-08,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grls1JY77077,1,2015-11,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Brisk,More than once a day,0,1,1,,Frequently
grls1JY77077,2,2017-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Run,Once/day,0,1,0,,Frequently
grls1K7T6888,0,2013-04,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls1K7T6888,1,2014-03,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls1K7T6888,2,2015-05,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls1KV74RFF,0,2014-04,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls1KV74RFF,1,2015-04,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls1KV74RFF,2,2016-05,,,,0,30-60 minutes,Jog,Once or twice/week,0,1,0,,Never
grls1L6U61SS,0,2014-10,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls1L6U61SS,1,2015-10,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls1L6U61SS,2,2016-10,,,,0,30-60 minutes,Average,More than once a day,0,1,0,,Occasionally
grls1LNR2C22,0,2013-01,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls1LNR2C22,1,2014-03,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,,,Never,0,0,0,,Occasionally
grls1LNR2C22,2,2015-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Greater than 60 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grls1LSGW1BB,0,2013-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,Less than once/week,0,0,1,,Occasionally
grls1LSGW1BB,1,2014-10,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Less than once/month,0,1,0,,Frequently
grls1LSGW1BB,2,2015-11,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,Less than 10 minutes,Average,Less than once/month,0,0,1,,Frequently
